Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Score	Ortholog count	Ortholog Group
TGVEG_310330	TGVEG_310330-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,275,203..1,278,593(-)	hypothetical protein	5.589	28	OG6_492208
TGVEG_310340	TGVEG_310340-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,281,103..1,282,272(-)	hypothetical protein	5.589	18	OG6_138334
TGVEG_310350	TGVEG_310350-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,286,920..1,298,313(-)	PGAP1 family protein	5.589	14	OG6_104869
TGVEG_310360	TGVEG_310360-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,302,499..1,304,461(+)	putative transmembrane protein	5.589	24	OG6_146141
TGVEG_310370	TGVEG_310370-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,309,484..1,314,898(+)	putative transmembrane protein	5.589	28	OG6_223155
TGVEG_310380	TGVEG_310380-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,318,401..1,321,573(+)	brix domain containing protein	5.589	27	OG6_102223
TGVEG_310390	TGVEG_310390-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,323,654..1,327,492(-)	putative transmembrane protein	5.589	22	OG6_223079
TGVEG_310400	TGVEG_310400-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,329,399..1,330,436(+)	glycosyl transferase family 8 protein	5.589	25	OG6_101901
TGVEG_310410	TGVEG_310410-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,331,150..1,337,401(-)	WD domain, G-beta repeat-containing protein	5.589	26	OG6_491348
TGVEG_310420	TGVEG_310420-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,340,120..1,341,953(-)	hypothetical protein	5.589	17	OG6_490598
TGVEG_310430A	TGVEG_310430A-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,342,775..1,345,097(+)	Hsp90 domain-containing protein	5.589	44	OG6_111471
TGVEG_310430B	TGVEG_310430B-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,348,888..1,351,724(+)	Hsp90 domain-containing protein	5.589	44	OG6_111471
TGVEG_310440	TGVEG_310440-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,354,889..1,355,980(+)	membrane occupation and recognition nexus protein MORN1	5.589	31	OG6_103379
TGVEG_310450	TGVEG_310450-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,361,257..1,375,922(+)	putative myosin heavy chain	5.589	34	OG6_223080
TGVEG_310455	TGVEG_310455-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,376,291..1,378,272(-)	hypothetical protein	5.589	15	OG6_489716
TGVEG_310460	TGVEG_310460-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,380,170..1,385,143(+)	Rab6	5.589	30	OG6_100976
TGVEG_310470	TGVEG_310470-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,387,288..1,387,863(+)	putative cytochrome C oxidase subunit IIb	5.589	29	OG6_103253
TGVEG_310480	TGVEG_310480-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,390,370..1,393,581(+)	flagellar/basal body protein, PACRG family protein	5.589	27	OG6_104001
TGVEG_310490	TGVEG_310490-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,394,225..1,395,004(-)	ribosomal protein RPL27A	5.589	30	OG6_100748
TGVEG_310500	TGVEG_310500-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,396,868..1,399,856(+)	hypothetical protein	5.589	29	OG6_136383
TGVEG_310510	TGVEG_310510-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,401,586..1,402,598(-)	hypothetical protein	5.589	15	OG6_490984
TGVEG_310515	TGVEG_310515-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,403,286..1,403,684(+)	hypothetical protein	5.589	12	OG6_490710
TGVEG_310520	TGVEG_310520-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,406,117..1,420,124(-)	3'5'-cyclic nucleotide phosphodiesterase domain-containing protein	5.589	21	OG6_491475
TGVEG_310530	TGVEG_310530-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,424,832..1,444,926(-)	SNF2 family N-terminal domain-containing protein	5.589	39	OG6_491154
TGVEG_310560	TGVEG_310560-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,449,338..1,463,859(+)	polycystin cation channel protein	5.589	39	OG6_123324
TGVEG_310570	TGVEG_310570-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,467,514..1,468,779(-)	hypothetical protein	5.589	20	OG6_490589
TGVEG_310580	TGVEG_310580-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,471,636..1,477,031(-)	1,3(4)-beta-glucanase	5.589	28	OG6_105686
TGVEG_310590	TGVEG_310590-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,479,138..1,479,773(+)	putative transmembrane protein	5.589	13	OG6_490563
TGVEG_310600	TGVEG_310600-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,480,278..1,481,477(+)	heat shock factor binding protein 1 protein	5.589	29	OG6_103734
TGVEG_310610	TGVEG_310610-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,483,411..1,486,964(-)	putative nucleoporin FG repeat protein	5.589	17	OG6_490019
TGVEG_310620	TGVEG_310620-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,491,942..1,499,025(+)	starch binding domain-containing protein	5.589	18	OG6_491129
TGVEG_310630	TGVEG_310630-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,501,870..1,506,738(+)	putative CDK5 regulatory subunit-associated protein 3	5.589	31	OG6_105202
TGVEG_310640	TGVEG_310640-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,509,271..1,512,371(-)	phosphorylase family protein	5.589	61	OG6_101919
TGVEG_310650	TGVEG_310650-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,514,263..1,514,769(-)	hypothetical protein	5.589	10	OG6_491495
TGVEG_310660	TGVEG_310660-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,515,135..1,519,715(+)	Dullard family phosphatase domain-containing protein	5.589	34	OG6_100959
TGVEG_310670	TGVEG_310670-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,523,084..1,528,260(+)	putative glycogen phosphorylase 1	5.589	31	OG6_100699
TGVEG_310680	TGVEG_310680-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,530,266..1,532,972(+)	aminotransferase, class I/II superfamily protein	5.589	21	OG6_107288
TGVEG_310690	TGVEG_310690-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,533,958..1,535,071(+)	hypothetical protein	5.589	21	OG6_491020
TGVEG_310700	TGVEG_310700-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,536,005..1,537,480(-)	serine/threonine phosophatase PP1	5.589	30	OG6_100222
TGVEG_310710	TGVEG_310710-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,541,983..1,544,187(+)	small ribosomal subunit Rsm22 protein	5.589	29	OG6_103043
TGVEG_310720	TGVEG_310720-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,547,617..1,558,688(-)	hypothetical protein	5.589	22	OG6_490880
TGVEG_310730	TGVEG_310730-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,562,620..1,570,333(-)	putative non-muscle myosin heavy chain	5.589	19	OG6_489329
TGVEG_310740	TGVEG_310740-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,574,486..1,577,280(+)	putative transmembrane protein	5.589	19	OG6_489711
TGVEG_310750	TGVEG_310750-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,581,444..1,585,454(+)	emp24/gp25L/p24 family protein	5.589	18	OG6_103696
TGVEG_310760	TGVEG_310760-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,587,447..1,593,444(+)	protein phosphatase 2C domain-containing protein	5.589	38	OG6_101369
TGVEG_310770	TGVEG_310770-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,595,712..1,599,079(-)	putative transmembrane protein	5.589	24	OG6_129771
TGVEG_310780	TGVEG_310780-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,601,110..1,602,147(-)	dense granule protein GRA4	5.589	17	OG6_491565
TGVEG_310790	TGVEG_310790-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,604,916..1,606,947(+)	hypothetical protein	5.589	21	OG6_491528
TGVEG_310798	TGVEG_310798-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,609,673..1,611,006(+)	hypothetical protein	5.589	8	OG6_489426
TGVEG_310802	TGVEG_310802-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,611,312..1,614,843(+)	CRAL/TRIO domain-containing protein	5.589	23	OG6_490040
TGVEG_310810	TGVEG_310810-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,618,510..1,622,506(+)	apyrase	5.589	22	OG6_105728
TGVEG_310820	TGVEG_310820-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,626,026..1,629,746(+)	putative SLU7 splicing factor	5.589	32	OG6_101940
TGVEG_310830	TGVEG_310830-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,631,943..1,632,965(+)	enoyl-CoA hydratase/isomerase family protein	5.589	27	OG6_102762
TGVEG_310840	TGVEG_310840-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,634,686..1,636,806(-)	putative transmembrane protein	5.589	19	OG6_490464
TGVEG_310850	TGVEG_310850-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,637,501..1,640,853(+)	MYND finger domain-containing protein	5.589	28	OG6_110519
TGVEG_310860	TGVEG_310860-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,642,974..1,648,852(-)	U5 snRNP-specific protein	5.589	30	OG6_102288
TGVEG_310870	TGVEG_310870-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,650,288..1,652,574(+)	putative integral membrane protein	5.589	28	OG6_104181
TGVEG_310885	TGVEG_310885-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,655,587..1,656,577(-)	hypothetical protein	5.589	7	OG6_490636
TGVEG_310900	TGVEG_310900-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,657,784..1,665,632(-)	AP2 domain transcription factor AP2XI-2	5.589	18	OG6_492232
TGVEG_310910	TGVEG_310910-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,670,722..1,680,353(-)	WD domain, G-beta repeat-containing protein	5.589	17	OG6_201683
TGVEG_310920	TGVEG_310920-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,681,060..1,681,722(+)	hypothetical protein	5.589	9	OG6_490183
TGVEG_310930	TGVEG_310930-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,685,521..1,690,489(-)	hypothetical protein	5.589	30	OG6_122229
TGVEG_310940	TGVEG_310940-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,694,692..1,695,267(-)	hypothetical protein	5.589	15	OG6_490460
TGVEG_310950	TGVEG_310950-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,696,595..1,702,283(+)	AP2 domain transcription factor AP2XI-3	5.589	20	OG6_491940
TGVEG_310960	TGVEG_310960-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,705,480..1,708,786(-)	putative vacuolar atp synthase subunit f	5.589	29	OG6_102324
TGVEG_310970	TGVEG_310970-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,712,397..1,729,464(+)	hypothetical protein	5.589	17	OG6_490315
TGVEG_310990	TGVEG_310990-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,730,388..1,731,481(-)	hypothetical protein	5.589	21	OG6_171499
TGVEG_311000	TGVEG_311000-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,733,009..1,735,006(+)	hypothetical protein	5.589	18	OG6_490480
TGVEG_311010	TGVEG_311010-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,736,389..1,736,988(-)	hypothetical protein	5.589	18	OG6_489896
TGVEG_311020	TGVEG_311020-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,738,502..1,739,739(+)	hypothetical protein	5.589	23	OG6_490124
TGVEG_311030	TGVEG_311030-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,741,554..1,756,953(-)	U3 small nucleolar RNA-associated protein 10	5.589	33	OG6_102005
TGVEG_311040	TGVEG_311040-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,761,027..1,762,082(+)	hypothetical protein	5.589	18	OG6_492248
TGVEG_311050	TGVEG_311050-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,763,838..1,764,188(+)	hypothetical protein	5.589	8	OG6_491021
TGVEG_311060	TGVEG_311060-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,766,053..1,774,863(+)	metal-dependent phosphohydrolase HD domain-containing protein	5.589	37	OG6_100615
TGVEG_311070	TGVEG_311070-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,779,134..1,790,428(-)	hypothetical protein	5.589	17	OG6_491581
TGVEG_311075	TGVEG_311075-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,794,998..1,795,655(+)	hypothetical protein	5.589	15	OG6_491320
TGVEG_311080	TGVEG_311080-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,796,724..1,805,750(-)	transporter, cation channel family protein	5.589	25	OG6_193894
TGVEG_311090	TGVEG_311090-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,811,526..1,816,804(+)	ubiquitin carboxyl-terminal hydrolase	5.589	39	OG6_101892
TGVEG_311100	TGVEG_311100-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,819,962..1,823,612(+)	zinc finger (CCCH type) motif-containing protein	5.589	18	OG6_491523
TGVEG_311110	TGVEG_311110-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,826,465..1,827,655(+)	putative Ubiquitin-fold modifier 1 precursor family protein	5.589	26	OG6_103637
TGVEG_311140	TGVEG_311140-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,828,983..1,839,708(-)	hypothetical protein	5.589	23	OG6_489739
TGVEG_311150	TGVEG_311150-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,842,878..1,844,935(-)	SURF1 family protein	5.589	36	OG6_137145
TGVEG_311155	TGVEG_311155-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,845,509..1,847,130(-)	hypothetical protein	5.589	18	OG6_490737
TGVEG_311160	TGVEG_311160-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,850,551..1,854,938(+)	PWI domain-containing protein	5.589	30	OG6_103077
TGVEG_311170	TGVEG_311170-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,856,414..1,857,277(+)	hypothetical protein	5.589	19	OG6_490950
TGVEG_311180	TGVEG_311180-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,858,388..1,867,126(+)	hypothetical protein	5.589	19	OG6_491198
TGVEG_311210	TGVEG_311210-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,870,989..1,881,305(+)	putative transmembrane protein	5.589	25	OG6_490997
TGVEG_311220	TGVEG_311220-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,883,765..1,890,009(+)	sulfite exporter TauE/SafE protein	5.589	21	OG6_144967
TGVEG_311230	TGVEG_311230-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,892,805..1,912,140(+)	putative transmembrane protein	5.589	21	OG6_491004
TGVEG_311240	TGVEG_311240-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,915,273..1,920,287(-)	putative DnaJ family chaperone	5.589	35	OG6_100614
TGVEG_311250	TGVEG_311250-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,923,836..1,932,690(+)	BTB/POZ domain protein	5.589	18	OG6_491325
TGVEG_311260	TGVEG_311260-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,941,785..1,942,610(+)	putative myosin light chain MLC1	5.589	27	OG6_222980
TGVEG_311270	TGVEG_311270-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,944,495..1,950,236(+)	hypothetical protein	5.589	16	OG6_492107
TGVEG_311280	TGVEG_311280-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,954,329..1,958,075(+)	hypothetical protein	5.589	17	OG6_491119
TGVEG_311290	TGVEG_311290-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,960,258..1,962,829(-)	protein tyrosine phosphatase family protein, ptpla protein	5.589	27	OG6_101538
TGVEG_311300	TGVEG_311300-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,966,471..1,967,829(-)	cyclic nucleotide-binding domain-containing protein	5.589	82	OG6_100449
TGVEG_311310	TGVEG_311310-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,973,684..1,980,936(-)	protein phosphatase 2B catalytic subunit, calcineurin family phosphatse superfamily protein	5.589	42	OG6_100566
TGVEG_311320	TGVEG_311320-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,985,859..1,988,210(+)	snare region anchored in the vesicle membrane carboxy-terminal protein	5.589	29	OG6_155791
TGVEG_311335	TGVEG_311335-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:1,991,925..2,002,742(+)	dual specificity phosphatase, catalytic domain-containing protein	5.589	32	OG6_175850
TGVEG_311360	TGVEG_311360-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,004,899..2,019,857(-)	protein kinase G AGC kinase family member PKG	5.589	59	OG6_100630
TGVEG_311370	TGVEG_311370-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,025,199..2,030,116(-)	putative methylmalonate-semialdehyde dehydrogenase [acylating]	5.589	22	OG6_102212
TGVEG_311375	TGVEG_311375-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,035,694..2,039,139(-)	hypothetical protein	5.589	14	OG6_124667
TGVEG_311380	TGVEG_311380-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,043,484..2,050,407(+)	hypothetical protein	5.589	19	OG6_490326
TGVEG_311390	TGVEG_311390-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,055,793..2,058,095(+)	tRNA (guanine(9)-N(1))-methyltransferase	5.589	28	OG6_102182
TGVEG_311400	TGVEG_311400-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,059,056..2,072,298(-)	WD domain, G-beta repeat-containing protein	5.589	40	OG6_101250
TGVEG_311410	TGVEG_311410-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,074,429..2,077,029(+)	putative M phase phosphoprotein MPP10	5.589	27	OG6_102269
TGVEG_311420	TGVEG_311420-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,078,501..2,079,373(-)	putative transmembrane protein	5.589	17	OG6_490535
TGVEG_311425	TGVEG_311425-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,079,609..2,079,989(+)	hypothetical protein	5.589	12	OG6_491180
TGVEG_311430	TGVEG_311430-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,079,993..2,081,581(-)	fibrillarin	5.589	30	OG6_100868
TGVEG_311440	TGVEG_311440-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,084,391..2,085,050(-)	SAG-related sequence SRS50	5.589	1112	OG6_106689
TGVEG_311450	TGVEG_311450-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,088,959..2,092,703(+)	zinc finger, c2h2 type domain-containing protein	5.589	22	OG6_145132
TGVEG_311460	TGVEG_311460-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,093,649..2,094,152(-)	hypothetical protein	5.589	14	OG6_490811
TGVEG_311470	TGVEG_311470-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,095,996..2,115,723(-)	rhoptry neck protein RON5	5.589	34	OG6_491391
TGVEG_311480	TGVEG_311480-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,120,516..2,126,363(-)	hypothetical protein	5.589	32	OG6_205808
TGVEG_311485	TGVEG_311485-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,131,572..2,132,702(+)	hypothetical protein	5.589	16	OG6_489309
TGVEG_311490	TGVEG_311490-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,134,040..2,140,940(+)	hypothetical protein	5.589	17	OG6_489995
TGVEG_311500	TGVEG_311500-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,143,230..2,148,921(-)	ThiF family protein	5.589	36	OG6_101769
TGVEG_311510	TGVEG_311510-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,151,559..2,159,995(-)	eIF2 kinase IF2K-B	5.589	24	OG6_103908
TGVEG_311625	TGVEG_311625-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,166,767..2,184,259(-)	WD domain, G-beta repeat-containing protein	5.589	24	OG6_490520
TGVEG_311640	TGVEG_311640-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,184,589..2,185,149(-)	hypothetical protein	5.589	14	OG6_491063
TGVEG_311650	TGVEG_311650-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,189,043..2,194,965(+)	leucine rich repeat-containing protein	5.589	19	OG6_489575
TGVEG_311660	TGVEG_311660-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,196,684..2,206,379(-)	putative histone lysine methyltransferase, SET	5.589	22	OG6_489763
TGVEG_311670	TGVEG_311670-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,211,231..2,212,553(-)	transmembrane surface antigen TSA1	5.589	17	OG6_491286
TGVEG_311680	TGVEG_311680-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,214,990..2,216,048(-)	FUN14 family protein	5.589	21	OG6_103323
TGVEG_311690	TGVEG_311690-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,218,901..2,222,357(-)	UBA/TS-N domain-containing protein	5.589	38	OG6_102579
TGVEG_311700	TGVEG_311700-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,228,123..2,232,279(+)	hypothetical protein	5.589	18	OG6_491029
TGVEG_311710	TGVEG_311710-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,233,130..2,235,142(-)	hypothetical protein	5.589	55	OG6_182183
TGVEG_311720	TGVEG_311720-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,237,128..2,240,503(-)	chaperonin protein BiP	5.589	62	OG6_100083
TGVEG_311730	TGVEG_311730-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,244,700..2,249,686(+)	hypothetical protein	5.589	17	OG6_491472
TGVEG_311740	TGVEG_311740-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,251,980..2,257,986(-)	hypothetical protein	5.589	18	OG6_489398
TGVEG_311750	TGVEG_311750-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,260,186..2,263,203(+)	mago binding protein	5.589	30	OG6_105546
TGVEG_311755	TGVEG_311755-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,266,923..2,267,816(-)	plasma membrane protein 62D16	5.589	14	OG6_491062
TGVEG_311760	TGVEG_311760-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,271,603..2,274,560(-)	hypothetical protein	5.589	17	OG6_491354
TGVEG_311765	TGVEG_311765-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,278,294..2,284,031(-)	putative transmembrane protein	5.589	18	OG6_489721
TGVEG_311770	TGVEG_311770-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,287,421..2,293,858(+)	putative platelet-binding protein GspB	5.589	18	OG6_491365
TGVEG_311780	TGVEG_311780-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,295,266..2,301,399(-)	Zn-containing alcohol dehydrogenase	5.589	41	OG6_100471
TGVEG_311790	TGVEG_311790-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,302,688..2,303,671(+)	hypothetical protein	5.589	22	OG6_491967
TGVEG_311800	TGVEG_311800-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,304,975..2,308,902(-)	endonuclease/exonuclease/phosphatase family protein	5.589	30	OG6_137492
TGVEG_311810	TGVEG_311810-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,312,579..2,315,747(+)	hypothetical protein	5.589	19	OG6_492278
TGVEG_311815	TGVEG_311815-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,316,443..2,317,357(+)	hypothetical protein	5.589	7	OG6_492269
TGVEG_311820	TGVEG_311820-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,320,533..2,320,943(-)	hypothetical protein	5.589	14	OG6_490604
TGVEG_311830	TGVEG_311830-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,325,029..2,326,180(+)	hypothetical protein	5.589	26	OG6_147956
TGVEG_311840	TGVEG_311840-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,326,953..2,328,285(-)	putative transmembrane protein	5.589	18	OG6_489937
TGVEG_311850	TGVEG_311850-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,331,356..2,333,687(-)	hypothetical protein	5.589	11	OG6_489859
TGVEG_311860	TGVEG_311860-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,333,657..2,344,068(+)	hypothetical protein	5.589	17	OG6_490303
TGVEG_311870	TGVEG_311870-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,346,864..2,354,847(-)	WD domain, G-beta repeat-containing protein	5.589	41	OG6_102504
TGVEG_311880	TGVEG_311880-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,357,334..2,365,858(-)	hypothetical protein	5.589	35	OG6_134721
TGVEG_311890	TGVEG_311890-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,370,209..2,373,204(+)	hypothetical protein	5.589	18	OG6_489969
TGVEG_311905	TGVEG_311905-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,377,164..2,381,887(+)	hypothetical protein	5.589	20	OG6_492316
TGVEG_311920	TGVEG_311920-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,385,652..2,404,518(+)	GRAM domain-containing protein	5.589	26	OG6_124135
TGVEG_312050	TGVEG_312050-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,408,541..2,413,023(+)	putative small GTPase Rab2	5.589	38	OG6_101535
TGVEG_312065	TGVEG_312065-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,414,528..2,427,864(-)	hypothetical protein	5.589	25	OG6_489935
TGVEG_312075	TGVEG_312075-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,428,521..2,429,235(-)	hypothetical protein	5.589	14	OG6_491697
TGVEG_312090	TGVEG_312090-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,430,972..2,433,065(-)	ribosomal protein RPL23	5.589	48	OG6_100370
TGVEG_312100	TGVEG_312100-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,437,255..2,443,531(+)	plasma membrane-type Ca(2+)-ATPase A1 PMCAA1	5.589	95	OG6_100143
TGVEG_312105	TGVEG_312105-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,444,996..2,445,827(-)	putative transmembrane protein	5.589	14	OG6_492261
TGVEG_312110	TGVEG_312110-t26_1	Toxoplasma gondii VEG	TGVEG_chrXI:2,445,951..2,454,082(-)	apicoplast-associated thioredoxin family protein Atrx1	5.589	60	OG6_100836
