orthologs,GT1,ME49,VEG
OG6_490595,1,1,1
OG6_492177,0,1,0
OG6_489476,0,1,0
OG6_490860,0,1,0
OG6_490986,0,1,0
OG6_491596,0,1,0
OG6_489370,0,1,0
OG6_490395,0,1,0
OG6_490236,0,1,0
OG6_489893,0,1,0
OG6_489514,0,1,0
OG6_491243,0,1,0
OG6_492186,0,1,0
OG6_490206,0,1,0
OG6_489595,0,1,0
OG6_492215,0,1,0
OG6_490038,0,1,0
OG6_492131,0,1,0
OG6_100491,0,1,0
OG6_490587,0,1,0
OG6_491298,0,1,0
OG6_490798,0,1,0
OG6_490505,0,1,0
OG6_490025,0,1,0
OG6_492214,0,1,0
OG6_491597,0,1,0
OG6_492312,0,1,0
OG6_489465,0,1,0
OG6_489779,0,1,0
OG6_489862,0,1,0
OG6_490041,0,1,0
OG6_490549,4,1,1
OG6_489479,1,1,1
OG6_490331,1,1,1
OG6_223202,0,1,0
OG6r14_146275,1,0,1
OG6r14_119473,1,0,0
OG6r14_115962,1,0,0
OG6r14_146262,1,0,0
OG6_101501,1,0,0
OG6_105079,1,0,1
OG6_100045,1,0,0
OG6_122555,1,0,1
OG6r14_115952,1,0,0
OG6r14_506200,1,0,0
OG6_100368,1,0,1
OG6r14_106693,1,0,1
OG6_223053,1,0,1
OG6r14_115963,1,0,0
OG6_199318,1,0,0
OG6_368690,1,0,0
OG6_170143,1,0,0
OG6r14_112913,1,0,0
OG6_101076,1,0,1
OG6r14_110648,1,0,1
OG6r14_115964,1,0,0
OG6r14_506209,1,0,0
OG6r14_110643,1,0,1
OG6_173542,1,0,0
OG6r14_146264,1,0,0
OG6r14_506204,1,0,0
OG6r14_506183,1,0,0
OG6r14_506187,1,0,0
OG6r14_506179,1,0,0
OG6_100249,1,0,0
OG6r14_506186,1,0,0
OG6r14_107743,1,0,0
OG6r14_506198,1,0,0
OG6r14_506194,1,0,0
OG6r14_506197,1,0,0
OG6r14_506192,1,0,0
OG6_448859,1,0,0
OG6r14_107741,1,0,1
OG6r14_106694,1,0,1
OG6r14_506180,1,0,0
OG6_324012,1,0,0
OG6_215382,1,0,0
OG6r14_115965,1,0,0
OG6r14_104778,1,0,1
OG6r14_104967,1,0,1
OG6r14_104968,1,0,1
OG6r14_146250,1,0,0
OG6_102345,1,0,0
OG6r14_146311,2,0,0
OG6r14_104969,1,0,1
OG6_368735,1,0,0
OG6r14_116869,1,0,0
OG6_201735,1,0,0
OG6r14_125878,1,0,0
OG6_368593,1,0,0
OG6r14_192921,1,0,0
OG6r14_107740,1,0,1
OG6r14_105790,1,0,1
OG6r14_104777,1,0,1
OG6_103305,1,0,1
OG6r14_129110,1,0,1
OG6_532878,1,0,0
OG6r14_109066,1,0,0
OG6r14_146290,1,0,0
OG6_367974,1,0,1
OG6r14_106032,1,0,0
OG6r14_104970,1,0,1
OG6r14_109069,1,0,0
OG6r14_110435,1,0,1
OG6r14_120653,1,0,0
OG6r14_115954,1,0,1
OG6r14_106429,1,0,1
OG6r14_110649,1,0,0
OG6r14_193003,1,0,0
OG6_402082,1,0,0
OG6_105090,1,0,1
OG6r14_115097,1,0,0
OG6r14_107742,1,0,0
OG6r14_192885,1,0,0
OG6r14_193004,1,0,1
OG6r14_193005,1,0,0
OG6r14_192949,1,0,0
OG6_103963,1,0,1
OG6r14_106695,1,0,1
OG6r14_109071,1,0,1
OG6r14_115970,1,0,1
OG6r14_146256,1,0,1
OG6r14_110644,1,0,0
OG6_370274,1,0,1
OG6r14_129118,1,0,1
OG6r14_104146,1,0,1
OG6r14_115956,1,0,1
OG6r14_129105,1,0,1
OG6r14_104601,1,0,1
OG6r14_110650,1,0,0
OG6_106921,1,0,0
OG6r14_192957,1,0,0
OG6r14_146274,1,0,0
OG6_105866,1,0,1
OG6r14_115958,1,0,0
OG6r14_120671,1,0,0
OG6r14_193006,1,0,1
OG6r14_107513,1,0,0
OG6r14_192856,1,0,0
OG6r14_109067,1,0,0
OG6r14_106033,1,0,1
OG6r14_193007,1,0,0
OG6r14_146310,1,0,1
OG6r14_146237,1,0,1
OG6r14_120673,1,0,1
OG6r14_104473,1,0,0
OG6r14_146270,1,0,0
OG6r14_193008,1,0,0
OG6r14_106031,1,0,1
OG6_104950,1,0,0
OG6r14_506199,1,0,0
OG6_141457,1,0,0
OG6r14_171790,1,0,0
OG6r14_112905,1,0,0
OG6r14_506193,1,0,0
OG6r14_154489,1,0,0
OG6r14_506188,1,0,0
OG6r14_506195,1,0,0
OG6r14_506190,1,0,0
OG6r14_109068,1,0,0
OG6r14_506210,1,0,0
OG6r14_129120,1,0,1
OG6r14_193009,1,0,1
OG6r14_506205,1,0,0
OG6r14_506208,1,0,0
OG6r14_506202,1,0,0
OG6r14_506184,1,0,0
OG6r14_146277,1,0,0
OG6_108420,1,0,0
OG6r14_506181,1,0,0
OG6r14_506206,1,0,0
OG6_103215,1,0,0
OG6r14_506201,1,0,0
OG6r14_506196,1,0,0
OG6r14_506207,1,0,0
OG6r14_114725,1,0,0
OG6r14_506182,1,0,0
OG6r14_506203,1,0,0
OG6r14_506189,1,0,0
OG6r14_506191,1,0,0
OG6r14_506185,1,0,0
OG6r14_129109,1,0,1
OG6r14_120670,1,0,0
OG6r14_193010,1,0,1
OG6r14_193011,1,0,0
OG6_102487,0,0,1
OG6_104364,0,0,1
OG6r14_507949,0,0,1
OG6r14_507933,0,0,1
OG6r14_507932,0,0,1
OG6r14_120663,0,0,1
OG6_118170,0,0,1
OG6r14_192979,0,0,1
OG6_143098,0,0,1
OG6_115967,0,0,1
OG6_112470,0,0,1
OG6_104492,0,0,1
OG6_138466,0,0,1
OG6_148134,0,0,1
OG6_105054,0,0,1
OG6_101713,0,0,1
OG6r14_146279,0,0,1
OG6r14_146307,0,0,1
OG6_170500,0,0,1
OG6_125460,0,0,1
OG6r14_112908,0,0,1
OG6r14_146266,0,0,1
OG6r14_507947,0,0,1
OG6r14_507948,0,0,1
OG6r14_507945,0,0,1
OG6_146107,0,0,1
OG6r14_146299,0,0,1
OG6r14_507938,0,0,1
OG6r14_192906,0,0,1
OG6r14_129116,0,0,1
OG6r14_139803,0,0,1
OG6r14_192976,0,0,1
OG6r14_112912,0,0,1
OG6r14_192942,0,0,1
OG6r14_192985,0,0,1
OG6r14_146319,0,0,1
OG6r14_193121,0,0,1
OG6r14_192946,0,0,1
OG6r14_146320,0,0,1
OG6r14_192988,0,0,1
OG6r14_129103,0,0,1
OG6r14_115955,0,0,1
OG6r14_146234,0,0,1
OG6r14_192993,0,0,1
OG6r14_112911,0,0,1
OG6_104153,0,0,1
OG6r14_120672,0,0,1
OG6r14_129099,0,0,1
OG6r14_139802,0,0,1
OG6r14_129122,0,0,1
OG6r14_507941,0,0,1
OG6r14_507950,0,0,1
OG6r14_146294,0,0,1
OG6r14_507954,0,0,1
OG6r14_111783,0,0,1
OG6r14_507934,0,0,1
OG6r14_507936,0,0,1
OG6r14_507944,0,0,1
OG6r14_192868,0,0,1
OG6r14_507939,0,0,1
OG6r14_507951,0,0,1
OG6r14_507943,0,0,1
OG6r14_507959,0,0,1
OG6r14_112915,0,0,1
OG6r14_507942,0,0,1
OG6r14_129092,0,0,1
OG6r14_507953,0,0,1
OG6r14_507956,0,0,1
OG6r14_507935,0,0,1
OG6r14_507946,0,0,1
OG6r14_507937,0,0,1
OG6r14_114723,0,0,1
OG6r14_507957,0,0,1
OG6r14_507958,0,0,1
OG6r14_118771,0,0,1
OG6r14_507940,0,0,1
OG6r14_507952,0,0,1
OG6r14_129108,0,0,1
OG6r14_507955,0,0,1
OG6r14_120662,0,0,1
OG6r14_193029,0,0,1
